ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
3125,,上聲,紙旨止第四,乾坤,壘,ルイ,リ,,,來,合,三,脂A,上,1,ラ行,-i
3126,,上聲,紙旨止第四,乾坤,畤,ジ,ス,,,章,開,三,之,上,1,サ行,-u
3127,,上聲,紙旨止第四,乾坤,壝,イ,,,,以,合,三,脂A,上,1,,
3128,,上聲,紙旨止第四,乾坤,址,シ,ス,,,章,開,三,之,上,1,サ行,-u
3129,,上聲,紙旨止第四,乾坤,阯,シ,ス,,,章,開,三,之,上,1,サ行,-u
3130,,上聲,紙旨止第四,乾坤,市,シ,ス,,,常,開,三,之,上,1,サ行,-u
3131,,上聲,紙旨止第四,乾坤,里,リ,,,,來,開,三,之,上,1,,
3132,,上聲,紙旨止第四,乾坤,涘,シ,ス,,,俟,開,三,之,上,1,サ行,-u
3133,,上聲,紙旨止第四,乾坤,沚,シ,ス,,,章,開,三,之,上,1,サ行,-u
3134,,上聲,紙旨止第四,乾坤,𡵆,シ,ス,屺,,溪,開,三,之,上,1,サ行,-u
3135,,上聲,紙旨止第四,乾坤,𢨪,シ,ス,,,崇,開,三,之,上,1,サ行,-u
3136,,上聲,紙旨止第四,乾坤,汜,シ,,,,邪,開,三,之,上,1,,
3137,,上聲,紙旨止第四,時候,子,シ,ス,,,精,開,三,之,上,1,サ行,-u
3138,,上聲,紙旨止第四,時候,紀,キ,,,己作巳,見,開,三,之,上,1,,
3139,,上聲,紙旨止第四,時候,己,キ,,,作巳,見,開,三,之,上,1,,
3140,,上聲,紙旨止第四,時候,巳,イ,,,,邪,開,三,之,上,1,,
3141,,上聲,紙旨止第四,時候,癸,キ,,,,見,合,三,脂A,上,1,,
3142,,上聲,紙旨止第四,氣形,士,シ,ス,,,崇,開,三,之,上,1,サ行,-u
3143,,上聲,紙旨止第四,氣形,伱,シ,ス,,,娘,開,三,之,上,1,サ行,-u
3144,,上聲,紙旨止第四,氣形,鯉,リ,,,,來,開,三,之,上,1,,
3145,,上聲,紙旨止第四,氣形,駬,ジ,,,,日,開,三,之,上,1,,
3146,,上聲,紙旨止第四,氣形,史,シ,ス,,,生,開,三,之,上,1,サ行,-u
3147,,上聲,紙旨止第四,氣形,使,シ,ス,,,生,開,三,之,上,1,サ行,-u
3148,,上聲,紙旨止第四,氣形,鮪,イ,,,,云,合,三,脂B,上,1,,
3149,,上聲,紙旨止第四,氣形,妣,ヒ,,,,幫,開,三,脂A,上,1,,
3150,,上聲,紙旨止第四,氣形,姊,シ,ス,,字形見書影,,,,,,1,サ行,-u
3151,,上聲,紙旨止第四,氣形,兕,ジ,ス,,,邪,開,三,脂B,上,1,サ行,-u
3152,,上聲,紙旨止第四,氣形,雉,チ,,,,澄,開,三,脂B,上,1,,
3153,,上聲,紙旨止第四,氣形,豕,チ,ス,,,書,開,三,支A,上,1,サ行,-u
3154,,上聲,紙旨止第四,氣形,婢,ヒ,スイ,,,並,開,三,支A,上,1,サ行,-uイ
3155,,上聲,紙旨止第四,氣形,爾,ヒ,ニイ,,,日,開,三,支A,上,1,ナ行,-iイ
3156,,上聲,紙旨止第四,氣形,豸,チ,ス,,,澄,開,三,支B,上,1,サ行,-u
3157,,上聲,紙旨止第四,氣形,螘,ギ,,,,疑,開,三,支B,上,1,,
3158,,上聲,紙旨止第四,氣形,妓,キ,,,,群,開,三,支B,上,1,,
3159,,上聲,紙旨止第四,氣形,氏,シ,ス,,,常,開,三,支A,上,1,サ行,-u
3160,,上聲,紙旨止第四,氣形,廌,チ,シ,,,澄,開,三,支B,上,1,サ行,-i
3161,,上聲,紙旨止第四,氣形,芈,ヒ,シ,,作芋,明,開,三,支A,上,1,サ行,-i
3162,,上聲,紙旨止第四,氣形,姒,ジ,ス,,,邪,開,三,之,上,1,サ行,-u
3163,,上聲,紙旨止第四,氣形,牝,ヒ,,,,並,開,三,脂A,上,1,,
3164,,上聲,紙旨止第四,氣形,麂,キ,,,,見,開,三,脂A,上,1,,
3165,,上聲,紙旨止第四,氣形,噽,ヒ,,,,,,,,,1,,
3166,,上聲,紙旨止第四,氣形,媞,シ,,,,常,開,三,支A,上,1,,
3167,,上聲,紙旨止第四,支體,髓,ズイ,,,,心,合,三,支A,上,1,,
3168,,上聲,紙旨止第四,支體,觜,シ,ス,,,精,合,三,支A,上,1,サ行,-u
3169,,上聲,紙旨止第四,支體,髀,ヒ,,,,幫,開,三,支B,上,1,,
3170,,上聲,紙旨止第四,支體,指,シ,ス,,,章,開,三,脂B,上,1,サ行,-u
3171,,上聲,紙旨止第四,支體,屎,シ,ス,,,書,開,三,脂B,上,1,サ行,-u
3172,,上聲,紙旨止第四,支體,趾,シ,ス,,,章,開,三,之,上,1,サ行,-u
3173,,上聲,紙旨止第四,支體,耳,ジ,,,,日,開,三,之,上,1,,
3174,,上聲,紙旨止第四,支體,痔,ジ,ニ,,,澄,開,三,之,上,1,ナ行,-i
3175,,上聲,紙旨止第四,支體,齒,シ,ス,,,昌,開,三,之,上,1,サ行,-u
3176,,上聲,紙旨止第四,支體,痏,イ,,,,云,合,三,脂B,上,1,,
3177,,上聲,紙旨止第四,態藝,擬,キ,,,,疑,開,三,之,上,1,,
3178,,上聲,紙旨止第四,態藝,聻,シ,ス,,,娘,開,三,之,上,1,サ行,-u
3179,,上聲,紙旨止第四,態藝,恥,チ,シ,,作耻,徹,開,三,之,上,1,サ行,-i
3180,,上聲,紙旨止第四,態藝,仕,シ,ス,,,崇,開,三,之,上,1,サ行,-u
3181,,上聲,紙旨止第四,態藝,俟,シ,ス,,,俟,開,三,之,上,1,サ行,-u
3182,,上聲,紙旨止第四,態藝,起,キ,,,,溪,開,三,之,上,1,,
3183,,上聲,紙旨止第四,態藝,㣥,チ,ス,,,澄,開,三,之,上,1,サ行,-u
3184,,上聲,紙旨止第四,態藝,憙,キ,,,,曉,開,三,之,上,1,,
3185,,上聲,紙旨止第四,態藝,喜,キ,,,,曉,開,三,之,上,1,,
3186,,上聲,紙旨止第四,態藝,恃,シ,ス,,,常,開,三,之,上,1,サ行,-u
3187,,上聲,紙旨止第四,態藝,徵,チ,,,,知,開,三,之,上,1,,
3188,,上聲,紙旨止第四,態藝,跽,キ,,,,群,開,三,脂A,上,1,,
3189,,上聲,紙旨止第四,態藝,唯,イ,ウイ,,,以,合,三,脂A,上,1,アヤワ行,-uイ
3190,,上聲,紙旨止第四,態藝,揆,キ,,,,群,合,三,脂A,上,1,,
3191,,上聲,紙旨止第四,態藝,死,シ,ス,,,心,開,三,脂B,上,1,サ行,-u
3192,,上聲,紙旨止第四,態藝,宄,キ,,,,見,合,三,脂B,上,1,,
3193,,上聲,紙旨止第四,態藝,痞,ヒ,,,,幫,開,三,脂B,上,1,,
3194,,上聲,紙旨止第四,態藝,視,シ,ス,,,常,開,三,脂A,上,1,サ行,-u
3195,,上聲,紙旨止第四,態藝,跪,キ,,,,溪,合,三,支B,上,1,,
3196,,上聲,紙旨止第四,態藝,𧿥,シ,,,,,,,,,1,,
3197,,上聲,紙旨止第四,態藝,舐,シ,スイ,,,船,開,三,支A,上,1,サ行,-uイ
3198,,上聲,紙旨止第四,態藝,揣,シ,ス,,,初,合,三,支B,上,1,サ行,-u
3199,,上聲,紙旨止第四,態藝,𪮜,スイ,ス,捶,,章,合,三,支A,上,1,サ行,-u
3200,,上聲,紙旨止第四,態藝,訿,シ,ス,,,精,開,三,支A,上,1,サ行,-u
3201,,上聲,紙旨止第四,態藝,侈,シ,ス,,,昌,開,三,支A,上,1,サ行,-u
3202,,上聲,紙旨止第四,態藝,躧,シ,,,,生,開,三,支B,上,1,,
3203,,上聲,紙旨止第四,態藝,釃,リ,,,,生,開,三,支B,上,1,,
3204,,上聲,紙旨止第四,態藝,褫,チ,シ,,,澄,開,三,支B,上,1,サ行,-i
3205,,上聲,紙旨止第四,態藝,艤,キ,ニ,,,疑,開,三,支B,上,1,ナ行,-i
3206,,上聲,紙旨止第四,態藝,𢰤,キ,,,,,,,,,1,,
3207,,上聲,紙旨止第四,態藝,技,ギ,,,,群,開,三,支B,上,1,,
3208,,上聲,紙旨止第四,態藝,詭,キ,,,,見,合,三,支B,上,1,,
3209,,上聲,紙旨止第四,態藝,譭,キ,,,,曉,合,三,支B,上,1,,
3210,,上聲,紙旨止第四,態藝,𡬍,ビ,,,,明,開,三,支B,上,1,,
3211,,上聲,紙旨止第四,態藝,抵,シ,,,,,,,,,1,,
3212,,上聲,紙旨止第四,態藝,祀,シ,,,,邪,開,三,之,上,1,,
3213,,上聲,紙旨止第四,態藝,薙,チ,シ,,,澄,開,三,脂B,上,1,サ行,-i
3214,,上聲,紙旨止第四,態藝,誄,ルイ,リ,,,來,合,三,脂A,上,1,ラ行,-i
3215,,上聲,紙旨止第四,態藝,㨖,シ,,,,知,開,三,支B,上,1,,
3216,,上聲,紙旨止第四,態藝,佁,イ,シ,,,以,開,三,之,上,1,サ行,-i
3217,,上聲,紙旨止第四,態藝,悝,リ,,,,來,開,三,之,上,1,,
3218,,上聲,紙旨止第四,態藝,旨,シ,,,,章,開,三,脂B,上,1,,
3219,,上聲,紙旨止第四,態藝,理,リ,,,,來,開,三,之,上,1,,
3220,,上聲,紙旨止第四,態藝,呰,シ,ス,,,精,開,三,支A,上,1,サ行,-u
3221,,上聲,紙旨止第四,態藝,訾,シ,ス,,,精,開,三,支A,上,1,サ行,-u
3222,,上聲,紙旨止第四,態藝,耔,シ,,,,精,開,三,之,上,1,,
3223,,上聲,紙旨止第四,態藝,劘,ヒ,,,,,,,,,1,,
3224,,上聲,紙旨止第四,態藝,企,キ,,,,溪,開,三,支B,上,1,,
3225,,上聲,紙旨止第四,態藝,諟,シ,ス,,,常,開,三,支A,上,1,サ行,-u
3226,,上聲,紙旨止第四,態藝,軌,キ,,,,見,合,三,脂B,上,1,,
3227,,上聲,紙旨止第四,生植,枳,キ,,,另有章母同韻,見,開,三,支A,上,1,,
3228,,上聲,紙旨止第四,生植,蘂,スイ,シ,,,日,合,三,支A,上,1,サ行,-i
3229,,上聲,紙旨止第四,生植,蘤,イ,,,,,,,,,1,,
3230,,上聲,紙旨止第四,生植,藟,ルイ,リ,,,來,合,三,脂A,上,1,ラ行,-i
3231,,上聲,紙旨止第四,生植,茝,シ,,,,章,開,三,之,上,1,,
3232,,上聲,紙旨止第四,生植,芷,シ,シ,,,章,開,三,之,上,1,サ行,-i
3233,,上聲,紙旨止第四,生植,苡,イ,,,,以,開,三,之,上,1,,
3234,,上聲,紙旨止第四,生植,李,リ,,,,來,開,三,之,上,1,,
3235,,上聲,紙旨止第四,生植,𣏌,キ,,杞,,溪,開,三,之,上,1,,
3236,,上聲,紙旨止第四,生植,柹,シ,,,,,,,,,1,,
3237,,上聲,紙旨止第四,生植,梓,シ,,,,精,開,三,之,上,1,,
3238,,上聲,紙旨止第四,生植,櫐,ルイ,リ,,,來,合,三,脂A,上,1,ラ行,-i
3239,,上聲,紙旨止第四,食服,胏,シ,ス,,作肺,莊,開,三,之,上,1,サ行,-u
3240,,上聲,紙旨止第四,食服,滓,シ,ス,,,莊,開,三,之,上,1,サ行,-u
3241,,上聲,紙旨止第四,食服,裏,リ,,,,來,開,三,之,上,1,,
3242,,上聲,紙旨止第四,食服,秕,ヒ,,,,幫,開,三,脂A,上,1,,
3243,,上聲,紙旨止第四,食服,𦂶,キ,,綺,,溪,開,三,支B,上,1,,
3244,,上聲,紙旨止第四,食服,被,ヒ,,,,並,開,三,支B,上,1,,
3245,,上聲,紙旨止第四,食服,枲,シ,,,,心,開,三,之,上,1,,
3246,,上聲,紙旨止第四,食服,毇,キ,,,,曉,合,三,支B,上,1,,
3247,,上聲,紙旨止第四,器財,𨪆,キ,,錡,,群,開,三,支B,上,1,,
3248,,上聲,紙旨止第四,器財,璽,ジ,ル,,,心,開,三,支A,上,1,ラ行,-u
3249,,上聲,紙旨止第四,器財,簁,シ,,,,生,開,三,支B,上,1,,
3250,,上聲,紙旨止第四,器財,箠,スイ,シ,,,章,合,三,支A,上,1,サ行,-i
3251,,上聲,紙旨止第四,器財,几,キ,,,,見,開,三,脂A,上,1,,
3252,,上聲,紙旨止第四,器財,簋,キ,,,,見,合,三,脂B,上,1,,
3253,,上聲,紙旨止第四,器財,匕,ヒ,,,,幫,開,三,脂A,上,1,,
3254,,上聲,紙旨止第四,器財,匭,キ,,,,見,合,三,脂B,上,1,,
3255,,上聲,紙旨止第四,器財,矢,シ,,,,書,開,三,脂B,上,1,,
3256,,上聲,紙旨止第四,器財,耒,ルイ,,,,來,合,三,脂A,上,1,,
3257,,上聲,紙旨止第四,器財,柅,チ,ル,,,娘,開,三,脂B,上,1,ラ行,-u
3258,,上聲,紙旨止第四,器財,耜,シ,シ,,,邪,開,三,之,上,1,サ行,-i
3259,,上聲,紙旨止第四,器財,砥,シ,,,,章,開,三,支A,上,1,,
3260,,上聲,紙旨止第四,器財,履,リ,,,,來,開,三,脂A,上,1,,
3261,,上聲,紙旨止第四,器財,紙,シ,,,,章,開,三,支A,上,1,,
3262,,上聲,紙旨止第四,器財,匜,イ,,,,以,開,三,支A,上,1,,
3263,,上聲,紙旨止第四,器財,屣,シ,,,,生,開,三,支B,上,1,,
3264,,上聲,紙旨止第四,器財,箄,ヒ,フイ,,,幫,開,三,支B,上,1,ハ行,-uイ
3265,,上聲,紙旨止第四,器財,珥,ジ,,,,,,,,,1,,
3266,,上聲,紙旨止第四,器財,輢,キ,イ,,,影,開,三,支B,上,1,アヤワ行,-i
3267,,上聲,紙旨止第四,光彩,紫,シ,ス,,,精,開,三,支A,上,1,サ行,-u
3268,,上聲,紙旨止第四,光彩,晷,キ,,,,見,合,三,脂B,上,1,,
3269,,上聲,紙旨止第四,光彩,燬,キ,,,,曉,合,三,支B,上,1,,
3270,,上聲,紙旨止第四,數量,𥞑,シ,ス,,,,,,,,1,サ行,-u
3271,,上聲,紙旨止第四,數量,咫,ジ,,,,章,開,三,支A,上,1,,
3272,,上聲,紙旨止第四,數量,蓰,シ,ス,,,,,,,,1,サ行,-u
3273,,上聲,紙旨止第四,虛押,祉,シ,シ,,,徹,開,三,之,上,1,サ行,-i
3274,,上聲,紙旨止第四,虛押,矣,イ,,,,云,開,三,之,上,1,,
3275,,上聲,紙旨止第四,虛押,峙,シ,,,,澄,開,三,之,上,1,,
3276,,上聲,紙旨止第四,虛押,駛,シ,,,,生,開,三,之,上,1,,
3277,,上聲,紙旨止第四,虛押,似,ジ,,,,邪,開,三,之,上,1,,
3278,,上聲,紙旨止第四,虛押,止,シ,ス,,,章,開,三,之,上,1,サ行,-u
3279,,上聲,紙旨止第四,虛押,以,イ,,,,以,開,三,之,上,1,,
3280,,上聲,紙旨止第四,虛押,圮,ヒ,,,己作巳,並,開,三,脂B,上,1,,
3281,,上聲,紙旨止第四,虛押,否,ヒ,,,,並,開,三,脂B,上,1,,
3282,,上聲,紙旨止第四,虛押,比,ヒ,,,,幫,開,三,脂A,上,1,,
3283,,上聲,紙旨止第四,虛押,始,シ,ス,,,書,開,三,之,上,1,サ行,-u
3284,,上聲,紙旨止第四,虛押,鄙,ヒ,,,,幫,開,三,脂B,上,1,,
3285,,上聲,紙旨止第四,虛押,美,ビ,,,,明,開,三,脂B,上,1,,
3286,,上聲,紙旨止第四,虛押,披,ヒ,フイ,,,滂,開,三,支B,上,1,ハ行,-uイ
3287,,上聲,紙旨止第四,虛押,庀,ヒ,フイ,,,滂,開,三,支A,上,1,ハ行,-uイ
3288,,上聲,紙旨止第四,虛押,庳,ヒ,フイ,,,並,開,三,支A,上,1,ハ行,-uイ
3289,,上聲,紙旨止第四,虛押,弭,ミ,モイ,,,明,開,三,支A,上,1,マ行,-oイ
3290,,上聲,紙旨止第四,虛押,邇,ジ,ニイ,,,日,開,三,支A,上,1,ナ行,-iイ
3291,,上聲,紙旨止第四,虛押,尒,ジ,ル,,依次為尒阤徙陊,日,開,三,支A,上,1,ラ行,-u
3292,,上聲,紙旨止第四,虛押,徙,イ,シ,,,心,開,三,支A,上,1,サ行,-i
3293,,上聲,紙旨止第四,虛押,阤,シ,ス,,,澄,開,三,支B,上,1,サ行,-u
3294,,上聲,紙旨止第四,虛押,陊,イ,,,,澄,開,三,支B,上,1,,
3295,,上聲,紙旨止第四,虛押,灑,シ,,,,生,開,三,支B,上,1,,
3296,,上聲,紙旨止第四,虛押,倚,イ,,,,影,開,三,支B,上,1,,
3297,,上聲,紙旨止第四,虛押,委,イ,,,,影,合,三,支B,上,1,,
3298,,上聲,紙旨止第四,虛押,毀,キ,,,,曉,合,三,支B,上,1,,
3299,,上聲,紙旨止第四,虛押,彼,ヒ,,,,幫,開,三,支B,上,1,,
3300,,上聲,紙旨止第四,虛押,靡,ヒ,,,,明,開,三,支B,上,1,,
3301,,上聲,紙旨止第四,虛押,是,シ,,,,常,開,三,支A,上,1,,
3302,,上聲,紙旨止第四,虛押,只,シ,,,,章,開,三,支A,上,1,,
3303,,上聲,紙旨止第四,虛押,𣿂,スイ,,,,心,合,三,支A,上,1,,
3304,,上聲,紙旨止第四,虛押,累,ルイ,,,,來,合,三,支A,上,1,,
3305,,上聲,紙旨止第四,虛押,此,シ,,,,清,開,三,支A,上,1,,
3306,,上聲,紙旨止第四,虛押,泚,シ,,,,清,開,三,支A,上,1,,
3307,,上聲,紙旨止第四,虛押,俾,ヒ,,,有增補字點,幫,開,三,支B,上,1,,
3308,,上聲,紙旨止第四,虛押,弛,チ,,,,書,開,三,支A,上,1,,
3309,,上聲,紙旨止第四,虛押,底,シ,,,,,,,,,1,,
3310,,上聲,紙旨止第四,虛押,俚,リ,,,,來,開,三,之,上,1,,
3311,,上聲,紙旨止第四,虛押,繠,スイ,,,,日,合,三,支A,上,1,,
3312,,上聲,紙旨止第四,虛押,仔,シ,,,,精,開,三,之,上,1,,
3313,,上聲,紙旨止第四,複用,骳,イ？,,,https://i.imgur.com/y6Ag2Fg.png,明,開,三,支B,上,1,,
3314,,上聲,紙旨止第四,複用,靃,スイ,,,,心,合,三,支A,上,1,,
3315,,上聲,紙旨止第四,複用,迆,イ,,,,以,開,三,支A,上,1,,
3316,,上聲,紙旨止第四,複用,纚,シ,ル,,,生,開,三,支B,上,1,ラ行,-u
3317,,上聲,紙旨止第四,複用,瀰,ミ,ニイ,,,明,開,三,支A,上,1,ナ行,-iイ
3318,,上聲,紙旨止第四,複用,旎,チ,ニイ,,,娘,開,三,支B,上,1,ナ行,-iイ
3319,,上聲,紙旨止第四,複用,㠑,スイ,,,,從,合,三,脂A,上,1,,
3320,,上聲,紙旨止第四,複用,騃,シ,,,,俟,開,三,之,上,1,,
3321,,上聲,紙旨止第四,複用,崺,イ,,,,以,開,三,支A,上,1,,
3322,,上聲,尾第五,乾坤,扆,イ,ウイ,,,影,開,三,微,上,1,アヤワ行,-uイ
3323,,上聲,尾第五,時候,朏,ヒ,ヒイ,,,滂,合,三,微,上,1,ハ行,-iイ
3324,,上聲,尾第五,氣形,蟣,キ,キイ,,,見,開,三,微,上,1,カ行,-iイ
3325,,上聲,尾第五,氣形,鬼,キ,クイ,,,見,合,三,微,上,1,カ行,-uイ
3326,,上聲,尾第五,氣形,豨,キ,ヒイ,,,曉,開,三,微,上,1,ハ行,-iイ
3327,,上聲,尾第五,氣形,螘,キ,クイ,,,疑,開,三,微,上,1,カ行,-uイ
3328,,上聲,尾第五,氣形,𡯥,キ,クイ,𧈤,,,,,,,1,カ行,-uイ
3329,,上聲,尾第五,支體,尾,ヒ,フイ,,,明,合,三,微,上,1,ハ行,-uイ
3330,,上聲,尾第五,態藝,顗,キ,キイ,,,疑,開,三,微,上,1,カ行,-iイ
3331,,上聲,尾第五,態藝,棐,ヒ,フイ,,,幫,合,三,微,上,1,ハ行,-uイ
3332,,上聲,尾第五,態藝,誹,ヒ,ヒイ,,,,,,,,1,ハ行,-iイ
3333,,上聲,尾第五,生植,卉,キ,キイ,,,曉,合,三,微,上,1,カ行,-iイ
3334,,上聲,尾第五,生植,葦,イ,ウイ,,,云,合,三,微,上,1,アヤワ行,-uイ
3335,,上聲,尾第五,生植,榧,ヒ,フイ,,,幫,合,三,微,上,1,ハ行,-uイ
3336,,上聲,尾第五,器財,篚,ヒ,フイ,,,幫,合,三,微,上,1,ハ行,-uイ
3337,,上聲,尾第五,光彩,煒,イ,ウイ,,,云,合,三,微,上,1,アヤワ行,-uイ
3338,,上聲,尾第五,虛押,豈,キ,キイ,,,溪,開,三,微,上,1,カ行,-iイ
3339,,上聲,尾第五,虛押,幾,キ,キイ,,,見,開,三,微,上,1,カ行,-iイ
3340,,上聲,尾第五,虛押,菲,ヒ,ヒイ,,,滂,合,三,微,上,1,ハ行,-iイ
3341,,上聲,尾第五,虛押,匪,ヒ,ヒイ,,,幫,合,三,微,上,1,ハ行,-iイ
3342,,上聲,尾第五,虛押,韙,イ,ウイ,,,云,合,三,微,上,1,アヤワ行,-uイ
3343,,上聲,尾第五,虛押,偉,イ,ウイ,,,云,合,三,微,上,1,アヤワ行,-uイ
3344,,上聲,尾第五,虛押,亹,ヒ,ヒイ,,,明,合,三,微,上,1,ハ行,-iイ
3345,,上聲,尾第五,虛押,斐,ヒ,ヒイ,,,滂,合,三,微,上,1,ハ行,-iイ
3346,,上聲,尾第五,虛押,悱,ヒ,ヒイ,,,滂,合,三,微,上,1,ハ行,-iイ
3347,,上聲,語第六,乾坤,圄,フィヨ,キ,,,疑,開,三,魚,上,1,カ行,-i
3348,,上聲,語第六,乾坤,宁,チヨ,チ,,,澄,開,三,魚,上,1,タ行,-i
3349,,上聲,語第六,乾坤,𣓡,リヨ,リ,,,,,,,,1,ラ行,-i
3350,,上聲,語第六,乾坤,渚,シヨ,シ,,,章,開,三,魚,上,1,サ行,-i
3351,,上聲,語第六,乾坤,處,シヨ,シ,,,昌,開,三,魚,上,1,サ行,-i
3352,,上聲,語第六,乾坤,楚,ソ,シ,,,初,開,三,魚,上,1,サ行,-i
3353,,上聲,語第六,乾坤,礎,ソ,,,,初,開,三,魚,上,1,,
3354,,上聲,語第六,乾坤,莒,キヨ,キ,,,見,開,三,魚,上,1,カ行,-i
3355,,上聲,語第六,乾坤,序,ジヨ,シ,,,邪,開,三,魚,上,1,サ行,-i
3356,,上聲,語第六,乾坤,嶼,ジヨ,シ,,,邪,開,三,魚,上,1,サ行,-i
3357,,上聲,語第六,乾坤,墅,シヨ,シ,,,常,開,三,魚,上,1,サ行,-i
3358,,上聲,語第六,乾坤,所,シヨ,,,,生,開,三,魚,上,1,,
3359,,上聲,語第六,時候,暑,シヨ,シ,,,書,開,三,魚,上,1,サ行,-i
3360,,上聲,語第六,氣形,呂,リヨ,リ,,,,,,,,1,ラ行,-i
3361,,上聲,語第六,氣形,旅,リヨ,リ,,,來,開,三,魚,上,1,ラ行,-i
3362,,上聲,語第六,氣形,侶,リヨ,リ,,,,,,,,1,ラ行,-i
3363,,上聲,語第六,氣形,與,イヨ,イ,,,以,開,三,魚,上,1,アヤワ行,-i
3364,,上聲,語第六,氣形,褚,チヨ？,シ,,https://i.imgur.com/x0tTudU.png,知,開,三,魚,上,1,サ行,-i
3365,,上聲,語第六,氣形,胥,シヨ,シ,,,心,開,三,魚,上,1,サ行,-i
3366,,上聲,語第六,氣形,鼠,ソ,,,,書,開,三,魚,上,1,,
3367,,上聲,語第六,氣形,女,ジヨ,ニ,,,娘,開,三,魚,上,1,ナ行,-i
3368,,上聲,語第六,氣形,汝,ジヨ,ニ,,,日,開,三,魚,上,1,ナ行,-i
3369,,上聲,語第六,氣形,駏,キヨ,キ,,,群,開,三,魚,上,1,カ行,-i
3370,,上聲,語第六,支體,距,キヨ,キ,,,群,開,三,魚,上,1,カ行,-i
3371,,上聲,語第六,支體,膂,リヨ,,,,來,開,三,魚,上,1,,
3372,,上聲,語第六,態藝,語,ギヨ,ニユ,,,疑,開,三,魚,上,1,ナ行,-iユ
3373,,上聲,語第六,態藝,圉,キヨ,キ,,,疑,開,三,魚,上,1,カ行,-i
3374,,上聲,語第六,態藝,禦,ギヨ,,,,疑,開,三,魚,上,1,,
3375,,上聲,語第六,態藝,佇,チヨ,シ,,,澄,開,三,魚,上,1,サ行,-i
3376,,上聲,語第六,態藝,予,イヨ,イ,,,以,開,三,魚,上,1,アヤワ行,-i
3377,,上聲,語第六,態藝,煑,シヨ,シ,,,章,開,三,魚,上,1,サ行,-i
3378,,上聲,語第六,態藝,貯,チヨ,,,此字在此門末尾,知,開,三,魚,上,1,,
3379,,上聲,語第六,態藝,茹,ジヨ,,,,日,開,三,魚,上,1,,
3380,,上聲,語第六,態藝,許,チヨ,ヒ,,,曉,開,三,魚,上,1,ハ行,-i
3381,,上聲,語第六,態藝,拒,キヨ,,,,群,開,三,魚,上,1,,
3382,,上聲,語第六,態藝,咀,シヨ,シ,,,從,開,三,魚,上,1,サ行,-i
3383,,上聲,語第六,態藝,舉,キヨ,キ,,,見,開,三,魚,上,1,カ行,-i
3384,,上聲,語第六,生植,秬,キヨ,,,,群,開,三,魚,上,1,,
3385,,上聲,語第六,生植,楮,チヨ,シ,,,徹,開,三,魚,上,1,サ行,-i
3386,,上聲,語第六,生植,黍,シヨ,シ,,,書,開,三,魚,上,1,サ行,-i
3387,,上聲,語第六,生植,苧,チヨ,シ,,,澄,開,三,魚,上,1,サ行,-i
3388,,上聲,語第六,生植,芧,シヨ,シ,,,,,,,,1,サ行,-i
3389,,上聲,語第六,食服,醑,シヨ,シ,,,心,開,三,魚,上,1,サ行,-i
3390,,上聲,語第六,食服,糈,シヨ,シ,,,心,開,三,魚,上,1,サ行,-i
3391,,上聲,語第六,食服,籹,ジヨ,シ,,https://i.imgur.com/st9HK64.png,娘,開,三,魚,上,1,サ行,-i
3392,,上聲,語第六,食服,𥹍,チヨ,シ,,,,,,,,1,サ行,-i
3393,,上聲,語第六,食服,𬖡,シヨ,シ,,,,,,,,1,サ行,-i
3394,,上聲,語第六,器財,筥,キヨ,キ,,本韻目此字起組版混亂,見,開,三,魚,上,1,カ行,-i
3395,,上聲,語第六,器財,俎,ソ,シ,,,莊,開,三,魚,上,1,サ行,-i
3396,,上聲,語第六,器財,𥳁,キヨ,キ,,,,,,,,1,カ行,-i
3397,,上聲,語第六,器財,杵,シヨ,キ,,,昌,開,三,魚,上,1,カ行,-i
3398,,上聲,語第六,器財,杼,シヨ,,,,澄,開,三,魚,上,1,,
3399,,上聲,語第六,器財,敔,キヨ,,,,疑,開,三,魚,上,1,,
3400,,上聲,語第六,光彩,炬,キヨ,,,,群,開,三,魚,上,1,,
3401,,上聲,語第六,虛押,抒,シヨ,,,,邪,開,三,魚,上,1,,
3402,,上聲,語第六,虛押,著,チヨ,シ,,,知,開,三,魚,上,1,サ行,-i
3403,,上聲,語第六,虛押,巨,キヨ,キ,,,群,開,三,魚,上,1,カ行,-i
3404,,上聲,語第六,虛押,鉅,キヨ,キ,,,群,開,三,魚,上,1,カ行,-i
3405,,上聲,語第六,虛押,詎,キヨ,キ,,,群,開,三,魚,上,1,カ行,-i
3406,,上聲,語第六,虛押,阻,ソ,シ,,,莊,開,三,魚,上,1,サ行,-i
3407,,上聲,語第六,虛押,沮,ソ,シ,,,從,開,三,魚,上,1,サ行,-i
3408,,上聲,語第六,虛押,敘,ジヨ,シ,,,邪,開,三,魚,上,1,サ行,-i
3409,,上聲,語第六,虛押,去,キヨ,キ,,,溪,開,三,魚,上,1,カ行,-i
3410,,上聲,語第六,虛押,紓,シヨ,シ,,,船,開,三,魚,上,1,サ行,-i
3411,,上聲,語第六,虛押,且,シヨ,シ,,,,,,,,1,サ行,-i
3412,,上聲,語第六,複用,齬,ゴ,,,,疑,開,三,魚,上,1,,
